"","age","workclass","education","marital.status","occupation","relationship","race","sex","capital.gain","capital.loss","hours.per.week","income"
"26423",27,3,"HS-grad","Married-civ-spouse",15,"Husband","White","Male",0,0,60,"<=50K"
"26424",29,9,"Some-college","Married-civ-spouse",6,"Own-child","White","Male",0,0,65,"<=50K"
"26425",38,8,"Doctorate","Married-civ-spouse",11,"Husband","White","Male",0,0,40,">50K"
"26426",17,5,"9th","Never-married",9,"Own-child","Black","Female",0,0,40,"<=50K"
"26427",48,5,"Masters","Married-civ-spouse",14,"Husband","White","Male",0,0,40,">50K"
"26428",52,5,"Some-college","Widowed",9,"Unmarried","Black","Female",0,0,40,"<=50K"
"26429",28,5,"Assoc-acdm","Married-civ-spouse",5,"Wife","White","Female",0,0,40,"<=50K"
"26430",18,5,"Some-college","Never-married",13,"Own-child","White","Male",0,0,15,"<=50K"
"26431",28,5,"Some-college","Divorced",13,"Not-in-family","White","Male",0,0,30,"<=50K"
"26432",34,5,"Some-college","Married-civ-spouse",4,"Husband","White","Male",0,0,40,"<=50K"
"26433",62,5,"HS-grad","Married-civ-spouse",11,"Husband","White","Male",0,0,40,">50K"
"26434",46,5,"5th-6th","Married-civ-spouse",8,"Husband","White","Male",0,0,40,"<=50K"
"26435",30,5,"Some-college","Divorced",2,"Unmarried","White","Female",0,0,40,"<=50K"
"26436",20,5,"Some-college","Never-married",15,"Own-child","White","Male",0,0,40,"<=50K"
"26437",55,5,"Some-college","Married-civ-spouse",2,"Husband","Black","Male",0,0,25,"<=50K"
"26438",20,5,"Some-college","Never-married",11,"Own-child","White","Male",0,0,24,"<=50K"
"26439",54,5,"10th","Married-civ-spouse",15,"Husband","Black","Male",0,0,40,"<=50K"
"26440",27,5,"10th","Never-married",4,"Not-in-family","White","Male",0,0,30,"<=50K"
"26441",43,5,"Some-college","Never-married",2,"Not-in-family","White","Male",0,0,55,"<=50K"
"26442",17,NA,"10th","Never-married",NA,"Own-child","White","Male",0,0,40,"<=50K"
"26443",48,8,"Masters","Divorced",12,"Not-in-family","White","Male",0,0,72,"<=50K"
"26444",34,5,"Bachelors","Never-married",5,"Own-child","White","Male",0,0,40,"<=50K"
"26445",66,NA,"9th","Married-civ-spouse",NA,"Husband","Black","Male",0,0,40,"<=50K"
"26446",29,5,"Bachelors","Never-married",11,"Not-in-family","White","Female",0,0,40,"<=50K"
"26447",43,NA,"Some-college","Separated",NA,"Not-in-family","Black","Male",0,0,40,"<=50K"
"26448",37,5,"Assoc-voc","Divorced",13,"Unmarried","White","Female",0,0,40,"<=50K"
"26449",56,5,"Some-college","Married-civ-spouse",11,"Husband","White","Male",0,0,40,">50K"
"26450",58,5,"10th","Married-civ-spouse",4,"Husband","White","Male",0,0,40,">50K"
"26451",54,6,"Bachelors","Married-civ-spouse",13,"Husband","Black","Male",0,0,40,"<=50K"
"26452",45,5,"Some-college","Separated",4,"Not-in-family","White","Male",0,0,41,"<=50K"
"26453",29,6,"HS-grad","Married-civ-spouse",9,"Husband","White","Male",0,0,40,"<=50K"
"26454",26,5,"Assoc-acdm","Married-civ-spouse",2,"Wife","White","Female",0,0,40,"<=50K"
"26455",43,5,"HS-grad","Married-civ-spouse",2,"Husband","Black","Male",0,0,40,">50K"
"26456",33,3,"HS-grad","Married-civ-spouse",9,"Husband","White","Male",0,0,40,"<=50K"
"26457",25,5,"Some-college","Never-married",13,"Not-in-family","White","Male",0,0,30,"<=50K"
"26458",25,5,"HS-grad","Married-civ-spouse",4,"Husband","White","Male",0,0,40,"<=50K"
"26459",69,NA,"Prof-school","Divorced",NA,"Not-in-family","White","Male",0,0,5,"<=50K"
"26460",37,5,"Assoc-acdm","Married-civ-spouse",2,"Husband","White","Male",0,0,40,"<=50K"
"26461",20,5,"HS-grad","Never-married",5,"Not-in-family","White","Male",0,0,25,"<=50K"
"26462",17,5,"10th","Never-married",13,"Own-child","White","Female",0,0,20,"<=50K"
"26463",27,3,"HS-grad","Never-married",6,"Own-child","White","Male",0,0,40,"<=50K"
"26464",26,5,"HS-grad","Never-married",9,"Other-relative","Black","Female",0,0,40,"<=50K"
"26465",55,5,"5th-6th","Married-civ-spouse",8,"Husband","White","Male",0,0,40,"<=50K"
"26466",39,5,"11th","Married-civ-spouse",11,"Husband","White","Male",0,0,60,"<=50K"
"26467",41,5,"HS-grad","Separated",9,"Not-in-family","White","Female",0,0,40,"<=50K"
"26468",34,5,"1st-4th","Married-civ-spouse",4,"Husband","White","Male",0,0,40,"<=50K"
"26469",51,5,"Assoc-voc","Married-civ-spouse",5,"Husband","White","Male",0,0,50,">50K"
"26470",67,8,"Doctorate","Married-civ-spouse",11,"Husband","Black","Male",0,0,12,"<=50K"
"26471",40,5,"Some-college","Divorced",8,"Own-child","White","Male",0,0,40,"<=50K"
"26472",23,5,"HS-grad","Never-married",13,"Not-in-family","White","Female",0,0,40,"<=50K"
"26473",45,3,"Masters","Married-civ-spouse",11,"Husband","White","Male",0,0,50,">50K"
"26474",43,8,"Some-college","Divorced",5,"Unmarried","White","Male",0,0,40,"<=50K"
"26475",58,5,"HS-grad","Married-civ-spouse",4,"Husband","White","Male",0,0,50,"<=50K"
"26476",33,5,"HS-grad","Divorced",8,"Not-in-family","White","Male",0,0,40,"<=50K"
"26477",60,3,"Assoc-voc","Married-civ-spouse",9,"Husband","White","Male",0,0,40,"<=50K"
"26478",24,5,"HS-grad","Never-married",13,"Own-child","Asian-Pac-Islander","Male",0,0,40,"<=50K"
"26479",45,5,"HS-grad","Divorced",5,"Not-in-family","White","Female",0,0,46,"<=50K"
"26480",49,5,"HS-grad","Divorced",2,"Not-in-family","White","Female",0,0,40,"<=50K"
"26481",19,5,"12th","Never-married",2,"Not-in-family","White","Female",0,0,40,"<=50K"
"26482",34,8,"Some-college","Married-spouse-absent",2,"Unmarried","Asian-Pac-Islander","Female",0,0,38,"<=50K"
"26483",42,8,"Bachelors","Divorced",2,"Not-in-family","White","Male",0,0,40,"<=50K"
"26484",25,5,"HS-grad","Never-married",10,"Not-in-family","White","Female",0,0,50,"<=50K"
"26485",73,NA,"HS-grad","Married-civ-spouse",NA,"Husband","White","Male",0,0,15,"<=50K"
"26486",19,5,"11th","Never-married",9,"Other-relative","White","Male",0,0,30,"<=50K"
"26487",31,8,"Bachelors","Never-married",11,"Not-in-family","White","Female",0,0,40,"<=50K"
"26488",58,2,"Bachelors","Never-married",11,"Not-in-family","White","Male",0,0,48,"<=50K"
"26489",21,5,"HS-grad","Never-married",4,"Own-child","White","Male",0,0,13,"<=50K"
"26490",47,7,"HS-grad","Married-civ-spouse",5,"Husband","White","Male",0,0,50,">50K"
"26491",30,5,"Bachelors","Never-married",13,"Not-in-family","White","Male",0,0,40,">50K"
"26492",41,5,"7th-8th","Married-civ-spouse",4,"Husband","Asian-Pac-Islander","Male",0,0,40,"<=50K"
"26493",59,NA,"10th","Divorced",NA,"Not-in-family","White","Female",0,0,40,"<=50K"
"26494",44,5,"Bachelors","Married-civ-spouse",13,"Husband","White","Male",0,0,50,">50K"
"26495",44,5,"Some-college","Never-married",2,"Not-in-family","Black","Female",0,0,40,"<=50K"
"26496",24,5,"Bachelors","Never-married",5,"Own-child","Black","Female",0,0,40,"<=50K"
"26497",28,5,"HS-grad","Married-civ-spouse",4,"Husband","White","Male",0,0,43,"<=50K"
"26498",50,5,"HS-grad","Married-spouse-absent",5,"Unmarried","White","Female",0,0,10,"<=50K"
"26499",33,5,"Some-college","Married-civ-spouse",4,"Husband","White","Male",0,0,40,">50K"
"26500",23,3,"Bachelors","Never-married",11,"Other-relative","White","Female",0,0,50,"<=50K"
"26501",30,NA,"HS-grad","Never-married",NA,"Own-child","White","Male",0,0,40,"<=50K"
"26502",46,5,"10th","Married-civ-spouse",7,"Husband","White","Male",0,0,40,"<=50K"
"26503",21,8,"Some-college","Never-married",14,"Own-child","White","Male",0,0,10,"<=50K"
"26504",52,5,"9th","Separated",9,"Not-in-family","Black","Female",0,0,30,"<=50K"
"26505",26,5,"Bachelors","Never-married",11,"Not-in-family","White","Male",0,0,50,"<=50K"
"26506",27,8,"Bachelors","Never-married",14,"Not-in-family","White","Male",0,0,12,"<=50K"
"26507",28,5,"11th","Never-married",8,"Unmarried","White","Female",0,0,40,"<=50K"
"26508",50,6,"Bachelors","Married-civ-spouse",13,"Husband","White","Male",0,0,60,">50K"
"26509",28,5,"HS-grad","Married-civ-spouse",4,"Husband","White","Male",0,0,35,"<=50K"
"26510",61,7,"11th","Married-civ-spouse",5,"Husband","White","Male",0,0,20,"<=50K"
"26511",32,5,"7th-8th","Separated",13,"Unmarried","White","Female",0,0,35,"<=50K"
"26512",30,2,"Some-college","Never-married",4,"Not-in-family","White","Male",0,0,40,"<=50K"
"26513",51,3,"Bachelors","Divorced",2,"Not-in-family","White","Female",0,0,40,"<=50K"
"26514",28,5,"Some-college","Divorced",9,"Other-relative","Black","Male",0,0,24,"<=50K"
"26515",49,5,"Assoc-acdm","Married-civ-spouse",11,"Husband","White","Male",0,0,45,">50K"
"26516",61,7,"7th-8th","Married-civ-spouse",15,"Husband","White","Male",0,0,30,"<=50K"
"26517",41,7,"Bachelors","Married-civ-spouse",5,"Husband","White","Male",0,0,60,">50K"
"26518",55,5,"HS-grad","Widowed",9,"Unmarried","White","Female",0,0,30,"<=50K"
"26519",36,5,"Bachelors","Married-civ-spouse",11,"Wife","White","Female",0,0,40,"<=50K"
"26520",21,5,"Some-college","Never-married",2,"Own-child","White","Female",0,0,40,"<=50K"
"26521",57,7,"Some-college","Married-civ-spouse",15,"Husband","White","Male",0,0,45,">50K"
"26522",59,5,"11th","Married-civ-spouse",2,"Husband","White","Male",0,0,40,"<=50K"
"26523",41,5,"Some-college","Separated",13,"Not-in-family","White","Male",0,0,80,">50K"
"26524",59,5,"Some-college","Married-civ-spouse",4,"Husband","White","Male",0,0,40,"<=50K"
"26525",20,5,"HS-grad","Never-married",9,"Own-child","White","Male",0,0,25,"<=50K"
"26526",42,5,"Some-college","Divorced",2,"Not-in-family","Black","Female",0,0,40,"<=50K"
"26527",41,3,"Masters","Divorced",11,"Unmarried","White","Female",0,0,60,"<=50K"
"26528",45,2,"Bachelors","Married-civ-spouse",5,"Husband","White","Male",0,0,50,">50K"
"26529",36,5,"HS-grad","Never-married",13,"Other-relative","Asian-Pac-Islander","Female",0,0,40,"<=50K"
"26530",42,3,"Assoc-acdm","Married-civ-spouse",5,"Wife","White","Female",0,0,45,">50K"
"26531",25,5,"Bachelors","Married-civ-spouse",11,"Husband","White","Male",0,0,40,"<=50K"
"26532",39,5,"HS-grad","Married-civ-spouse",4,"Husband","White","Male",0,0,40,"<=50K"
"26533",34,5,"HS-grad","Married-civ-spouse",4,"Husband","White","Male",0,0,40,">50K"
"26534",22,7,"Some-college","Never-married",4,"Not-in-family","White","Male",0,0,40,"<=50K"
"26535",44,5,"HS-grad","Divorced",14,"Not-in-family","White","Male",0,0,50,">50K"
"26536",53,6,"Some-college","Widowed",13,"Unmarried","White","Female",0,0,40,"<=50K"
"26537",27,5,"9th","Married-civ-spouse",12,"Husband","White","Male",0,0,40,"<=50K"
"26538",60,5,"HS-grad","Separated",9,"Not-in-family","White","Female",0,0,25,"<=50K"
"26539",56,5,"HS-grad","Divorced",2,"Unmarried","White","Female",0,0,32,"<=50K"
"26540",35,NA,"Some-college","Married-civ-spouse",NA,"Husband","Asian-Pac-Islander","Male",0,0,40,">50K"
"26541",19,5,"10th","Never-married",7,"Own-child","White","Male",0,0,39,"<=50K"
"26542",38,5,"HS-grad","Married-civ-spouse",9,"Husband","White","Male",0,0,40,"<=50K"
"26543",40,2,"Some-college","Married-civ-spouse",14,"Husband","White","Male",0,0,40,">50K"
"26544",52,5,"Assoc-acdm","Married-civ-spouse",5,"Husband","White","Male",0,0,55,">50K"
"26545",22,5,"Some-college","Married-civ-spouse",5,"Wife","White","Female",0,0,40,"<=50K"
"26546",32,8,"HS-grad","Divorced",9,"Not-in-family","White","Female",0,0,25,"<=50K"
"26547",27,5,"Bachelors","Never-married",5,"Own-child","White","Female",0,0,40,"<=50K"
"26548",25,5,"Bachelors","Never-married",11,"Own-child","White","Female",0,0,40,"<=50K"
"26549",36,5,"Masters","Married-civ-spouse",11,"Husband","Other","Male",0,0,40,">50K"
"26550",22,5,"12th","Never-married",7,"Own-child","Amer-Indian-Eskimo","Male",0,0,40,"<=50K"
"26551",32,7,"HS-grad","Married-civ-spouse",4,"Husband","White","Male",0,0,45,"<=50K"
"26552",37,5,"Bachelors","Separated",5,"Unmarried","Black","Female",0,0,40,"<=50K"
"26553",22,5,"HS-grad","Never-married",11,"Own-child","White","Male",0,0,54,"<=50K"
"26554",29,5,"HS-grad","Married-civ-spouse",2,"Wife","White","Female",0,0,40,">50K"
"26555",42,5,"Preschool","Never-married",7,"Not-in-family","White","Male",0,0,25,"<=50K"
"26556",45,5,"Assoc-voc","Never-married",13,"Not-in-family","White","Female",0,0,38,"<=50K"
"26557",33,5,"Bachelors","Divorced",2,"Not-in-family","White","Female",0,0,45,"<=50K"
"26558",39,5,"Some-college","Separated",11,"Unmarried","White","Female",0,0,40,"<=50K"
"26559",27,5,"12th","Never-married",8,"Not-in-family","White","Male",0,0,45,"<=50K"
"26560",53,3,"Bachelors","Married-civ-spouse",11,"Wife","White","Female",0,0,50,">50K"
"26561",30,5,"Bachelors","Never-married",9,"Not-in-family","White","Female",0,0,40,"<=50K"
"26562",52,7,"Some-college","Widowed",4,"Not-in-family","Black","Male",0,0,35,"<=50K"
"26563",47,3,"Masters","Never-married",11,"Not-in-family","White","Male",0,0,35,">50K"
"26564",61,5,"HS-grad","Married-civ-spouse",12,"Husband","Black","Male",0,0,40,"<=50K"
"26565",39,3,"Masters","Divorced",11,"Not-in-family","Black","Male",0,0,40,"<=50K"
"26566",47,5,"Some-college","Divorced",13,"Unmarried","White","Male",0,0,50,"<=50K"
"26567",19,5,"HS-grad","Married-civ-spouse",4,"Husband","White","Male",0,0,25,"<=50K"
"26568",31,5,"HS-grad","Married-civ-spouse",4,"Husband","White","Male",0,0,51,"<=50K"
"26569",69,7,"Assoc-voc","Married-civ-spouse",13,"Husband","White","Male",0,0,8,"<=50K"
"26570",22,NA,"Some-college","Never-married",NA,"Own-child","White","Male",0,0,25,"<=50K"
"26571",29,5,"HS-grad","Married-civ-spouse",8,"Husband","White","Male",0,0,40,"<=50K"
"26572",24,5,"Some-college","Never-married",8,"Own-child","Other","Male",0,0,14,"<=50K"
"26573",42,5,"HS-grad","Separated",7,"Unmarried","White","Male",0,0,40,"<=50K"
"26574",30,3,"Bachelors","Married-civ-spouse",12,"Husband","White","Male",0,0,72,">50K"
"26575",28,5,"Masters","Married-spouse-absent",13,"Not-in-family","White","Female",0,0,80,">50K"
"26576",27,5,"Assoc-voc","Never-married",7,"Not-in-family","White","Male",0,0,40,"<=50K"
"26577",53,5,"HS-grad","Divorced",5,"Not-in-family","Black","Female",0,0,40,"<=50K"
"26578",22,5,"12th","Married-civ-spouse",15,"Husband","White","Male",0,0,40,"<=50K"
"26579",25,5,"HS-grad","Separated",12,"Own-child","Black","Male",0,0,40,"<=50K"
"26580",27,5,"Bachelors","Never-married",2,"Unmarried","White","Female",0,0,35,"<=50K"
"26581",30,5,"9th","Married-civ-spouse",9,"Husband","White","Male",0,0,37,"<=50K"
"26582",27,5,"Bachelors","Divorced",11,"Own-child","White","Female",0,0,50,"<=50K"
"26583",25,5,"Bachelors","Never-married",11,"Not-in-family","White","Male",0,0,40,"<=50K"
"26584",36,NA,"HS-grad","Widowed",NA,"Not-in-family","White","Female",0,0,4,"<=50K"
"26585",32,5,"HS-grad","Never-married",8,"Not-in-family","White","Female",0,0,40,"<=50K"
"26586",70,5,"10th","Widowed",4,"Unmarried","White","Male",0,0,45,"<=50K"
"26587",50,5,"HS-grad","Married-civ-spouse",5,"Husband","White","Male",0,0,40,"<=50K"
"26588",40,5,"Some-college","Married-civ-spouse",9,"Wife","White","Female",0,0,35,"<=50K"
"26589",34,5,"11th","Married-spouse-absent",4,"Not-in-family","Black","Male",0,0,55,"<=50K"
"26590",57,7,"HS-grad","Married-civ-spouse",4,"Husband","White","Male",0,0,50,"<=50K"
"26591",39,5,"Masters","Never-married",9,"Not-in-family","White","Female",0,0,32,"<=50K"
"26592",49,5,"Some-college","Divorced",9,"Unmarried","White","Female",0,0,40,"<=50K"
"26593",26,5,"HS-grad","Never-married",2,"Not-in-family","White","Female",0,0,45,"<=50K"
"26594",31,5,"Some-college","Divorced",2,"Unmarried","Black","Female",0,0,40,"<=50K"
"26595",60,7,"Some-college","Married-civ-spouse",13,"Husband","White","Male",0,0,50,"<=50K"
"26596",27,5,"Prof-school","Never-married",11,"Own-child","White","Female",0,0,40,"<=50K"
"26597",31,5,"Some-college","Married-civ-spouse",2,"Wife","Black","Female",0,0,40,"<=50K"
"26598",59,5,"HS-grad","Widowed",5,"Unmarried","White","Female",0,0,50,"<=50K"
"26599",19,NA,"Some-college","Never-married",NA,"Own-child","White","Female",0,0,20,"<=50K"
"26600",18,5,"Some-college","Never-married",9,"Own-child","White","Female",0,0,24,"<=50K"
"26601",22,5,"Some-college","Married-civ-spouse",5,"Husband","White","Male",0,0,45,"<=50K"
"26602",24,5,"Assoc-acdm","Married-civ-spouse",13,"Own-child","White","Female",0,0,20,"<=50K"
"26603",53,8,"10th","Married-civ-spouse",15,"Husband","White","Male",0,0,40,">50K"
"26604",43,5,"HS-grad","Married-civ-spouse",7,"Husband","White","Male",0,0,42,">50K"
"26605",24,5,"Some-college","Married-civ-spouse",14,"Husband","White","Male",0,0,50,">50K"
"26606",60,5,"10th","Widowed",14,"Unmarried","White","Female",0,0,40,"<=50K"
"26607",24,5,"HS-grad","Married-civ-spouse",4,"Husband","White","Male",0,0,40,"<=50K"
"26608",52,2,"HS-grad","Never-married",2,"Not-in-family","Black","Male",0,0,40,"<=50K"
"26609",32,5,"Assoc-voc","Married-civ-spouse",15,"Husband","White","Male",0,0,99,">50K"
"26610",34,5,"10th","Separated",9,"Not-in-family","White","Female",0,0,35,"<=50K"
"26611",35,3,"Assoc-acdm","Married-civ-spouse",12,"Husband","White","Male",0,0,40,">50K"
"26612",38,5,"9th","Married-spouse-absent",7,"Not-in-family","White","Male",0,0,40,"<=50K"
"26613",53,3,"Prof-school","Never-married",11,"Not-in-family","White","Female",0,0,50,">50K"
"26614",23,5,"HS-grad","Never-married",2,"Not-in-family","White","Female",0,0,40,"<=50K"
"26615",40,5,"Some-college","Married-civ-spouse",2,"Husband","White","Male",0,0,40,"<=50K"
"26616",40,5,"HS-grad","Married-civ-spouse",4,"Husband","White","Male",0,0,40,"<=50K"
"26617",50,5,"HS-grad","Married-civ-spouse",6,"Husband","White","Male",0,0,60,">50K"
"26618",17,5,"10th","Never-married",13,"Own-child","White","Female",0,0,20,"<=50K"
"26619",32,5,"Bachelors","Divorced",4,"Not-in-family","White","Male",0,0,50,">50K"
"26620",43,NA,"HS-grad","Never-married",NA,"Other-relative","White","Female",0,0,40,"<=50K"
"26621",18,5,"11th","Never-married",13,"Own-child","White","Male",0,0,16,"<=50K"
"26622",62,5,"10th","Divorced",9,"Own-child","White","Female",0,0,40,"<=50K"
"26623",45,5,"Masters","Married-civ-spouse",9,"Husband","White","Male",0,0,40,"<=50K"
"26624",46,5,"Doctorate","Married-civ-spouse",11,"Husband","White","Male",0,0,70,"<=50K"
"26625",73,7,"7th-8th","Married-civ-spouse",6,"Husband","White","Male",0,0,40,"<=50K"
"26626",64,5,"Doctorate","Married-civ-spouse",11,"Husband","White","Male",0,0,60,">50K"
"26627",26,5,"Bachelors","Married-civ-spouse",11,"Wife","White","Female",0,0,45,">50K"
"26628",23,5,"HS-grad","Never-married",13,"Not-in-family","White","Male",0,0,48,"<=50K"
"26629",30,5,"HS-grad","Never-married",8,"Other-relative","White","Male",0,0,40,"<=50K"
"26630",51,5,"Some-college","Divorced",2,"Unmarried","White","Female",0,0,40,"<=50K"
"26631",35,7,"Bachelors","Divorced",5,"Unmarried","White","Female",0,0,55,"<=50K"
"26632",35,6,"Masters","Married-civ-spouse",11,"Husband","Asian-Pac-Islander","Male",0,0,40,">50K"
"26633",41,5,"HS-grad","Widowed",8,"Not-in-family","White","Female",0,0,40,"<=50K"
"26634",40,5,"Bachelors","Married-civ-spouse",13,"Husband","White","Male",0,0,50,">50K"
"26635",46,3,"Prof-school","Married-civ-spouse",11,"Husband","Asian-Pac-Islander","Male",0,0,40,">50K"
"26636",31,5,"HS-grad","Never-married",9,"Not-in-family","White","Female",0,0,30,"<=50K"
"26637",41,6,"Some-college","Divorced",8,"Not-in-family","White","Female",0,0,40,"<=50K"
"26638",23,5,"HS-grad","Never-married",13,"Own-child","White","Male",0,0,40,"<=50K"
"26639",21,NA,"Some-college","Never-married",NA,"Own-child","White","Male",0,0,35,"<=50K"
"26640",49,5,"Some-college","Married-civ-spouse",2,"Husband","White","Male",0,0,45,">50K"
"26641",53,5,"Assoc-voc","Divorced",14,"Not-in-family","Black","Male",0,0,40,"<=50K"
"26642",36,5,"Assoc-acdm","Divorced",5,"Unmarried","Asian-Pac-Islander","Female",0,0,40,"<=50K"
"26643",32,5,"Some-college","Never-married",4,"Unmarried","White","Male",0,0,72,"<=50K"
"26644",20,5,"11th","Never-married",15,"Other-relative","White","Male",0,0,40,"<=50K"
"26645",17,NA,"11th","Never-married",NA,"Own-child","White","Male",0,0,10,"<=50K"
"26646",22,5,"Some-college","Never-married",14,"Other-relative","Asian-Pac-Islander","Female",0,0,32,"<=50K"
"26647",25,5,"Assoc-voc","Never-married",4,"Unmarried","Amer-Indian-Eskimo","Male",0,0,40,"<=50K"
"26648",24,5,"Some-college","Never-married",6,"Not-in-family","White","Male",0,0,20,"<=50K"
"26649",20,5,"1st-4th","Never-married",6,"Not-in-family","White","Male",0,0,30,"<=50K"
"26650",60,7,"Some-college","Married-civ-spouse",5,"Husband","White","Male",0,0,40,">50K"
"26651",20,5,"HS-grad","Never-married",9,"Other-relative","White","Male",0,0,30,"<=50K"
